PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,Title,FamilySize,IsAlone,AgeGroup
789,1,3,1,1.0,1,2,3.0715352369694915,0,0,4,0,0
790,0,1,1,46.0,0,0,4.384523514872469,1,4,1,1,3
791,0,3,1,29.69911764705882,0,0,2.169053700369523,2,4,1,1,2
792,0,2,1,16.0,0,0,3.295836866004329,0,4,1,1,1
793,0,3,0,29.69911764705882,8,2,4.256321678298823,0,1,11,0,2
794,0,1,1,29.69911764705882,0,0,3.4561841799918147,1,4,1,1,2
795,0,3,1,25.0,0,0,2.1855792552411137,0,4,1,1,2
796,0,2,1,39.0,0,0,2.6390573296152584,0,4,1,1,3
797,1,1,0,49.0,0,0,3.2932111997353943,0,7,1,1,3
798,1,3,0,31.0,0,0,2.270402752283094,0,5,1,1,2
799,0,3,1,30.0,0,0,2.1076888046179385,1,4,1,1,2
800,0,3,0,30.0,1,1,3.224857896545748,0,5,3,0,2
801,0,2,1,34.0,0,0,2.6390573296152584,0,4,1,1,2
802,1,2,0,31.0,1,1,3.305053521109253,0,5,3,0,2
803,1,1,1,11.0,1,2,4.795790545596741,0,0,4,0,0
804,1,3,1,0.42,0,1,2.2530481500547457,1,0,2,0,0
805,1,3,1,27.0,0,0,2.076311648670908,0,4,1,1,2
806,0,3,1,31.0,0,0,2.1719067693519296,0,4,1,1,2
807,0,1,1,39.0,0,0,0.0,0,4,1,1,3
808,0,3,0,18.0,0,0,2.1719067693519296,0,1,1,1,1
809,0,2,1,39.0,0,0,2.6390573296152584,0,4,1,1,3
810,1,1,0,33.0,1,0,3.9908341858524357,0,5,2,0,2
811,0,3,1,26.0,0,0,2.184645795129359,0,4,1,1,2
812,0,3,1,39.0,0,0,3.224857896545748,0,4,1,1,3
813,0,2,1,35.0,0,0,2.4423470353692043,0,4,1,1,2
814,0,3,0,6.0,4,2,3.4742929367327062,0,1,7,0,0
815,0,3,1,30.5,0,0,2.2027647577118348,0,4,1,1,2
816,0,1,1,29.69911764705882,0,0,0.0,0,4,1,1,2
817,0,3,0,23.0,0,0,2.188856327665703,0,1,1,1,2
818,0,2,1,31.0,1,1,3.637696679934592,1,4,3,0,2
819,0,3,1,43.0,0,0,2.0082140323914683,0,4,1,1,3
820,0,3,1,10.0,3,2,3.3638415951183864,0,0,6,0,0
821,1,1,0,52.0,1,1,4.548599834499697,0,5,3,0,3
822,1,3,1,27.0,0,0,2.2682524139135403,0,4,1,1,2
823,0,1,1,38.0,0,0,0.0,0,7,1,1,3
824,1,3,0,27.0,0,1,2.600836116795061,0,5,2,0,2
825,0,3,1,2.0,4,1,3.705920919968788,0,0,6,0,0
826,0,3,1,29.69911764705882,0,0,2.0731719286662407,2,4,1,1,2
827,0,3,1,29.69911764705882,0,0,4.05171190165724,0,4,1,1,2
828,1,2,1,1.0,0,2,3.637696679934592,1,0,3,0,0
829,1,3,1,29.69911764705882,0,0,2.169053700369523,2,4,1,1,2
830,1,1,0,62.0,0,0,4.394449154672439,0,5,1,1,4
831,1,3,0,15.0,1,0,2.737880811060884,1,5,2,0,1
832,1,2,1,0.83,1,1,2.9831534913471307,0,0,3,0,0
833,0,3,1,29.69911764705882,0,0,2.1076888046179385,1,4,1,1,2
834,0,3,1,23.0,0,0,2.180891922715322,0,4,1,1,2
835,0,3,1,18.0,0,0,2.2300144001592104,0,4,1,1,1
836,1,1,0,39.0,1,1,4.432699549165613,1,1,3,0,3
837,0,3,1,21.0,0,0,2.2682524139135403,0,4,1,1,2
838,0,3,1,29.69911764705882,0,0,2.2027647577118348,0,4,1,1,2
839,1,3,1,32.0,0,0,4.05171190165724,0,4,1,1,2
840,1,1,1,29.69911764705882,0,0,3.4242626545931514,1,4,1,1,2
841,0,3,1,20.0,0,0,2.188856327665703,0,4,1,1,2
842,0,2,1,16.0,0,0,2.4423470353692043,0,4,1,1,1
843,1,1,0,30.0,0,0,3.4657359027997265,1,1,1,1,2
844,0,3,1,34.5,0,0,2.006534770871748,1,4,1,1,2
845,0,3,1,17.0,0,0,2.2682524139135403,0,4,1,1,1
846,0,3,1,42.0,0,0,2.145931282948669,0,4,1,1,3
847,0,3,1,29.69911764705882,8,2,4.256321678298823,0,4,11,0,2
848,0,3,1,35.0,0,0,2.1855792552411137,1,4,1,1,2
849,0,2,1,28.0,0,1,3.5263605246161616,0,7,2,0,2
850,1,1,0,29.69911764705882,1,0,4.500966778400217,1,5,2,0,2
851,0,3,1,4.0,4,2,3.4742929367327062,0,0,7,0,0
852,0,3,1,74.0,0,0,2.1719067693519296,0,4,1,1,4
853,0,3,0,9.0,1,1,2.7878344138303452,1,1,3,0,0
854,1,1,0,16.0,0,1,3.6988297849671046,0,1,2,0,1
855,0,2,0,44.0,1,0,3.295836866004329,0,5,2,0,3
856,1,3,0,18.0,0,1,2.336986519711378,0,5,2,0,1
857,1,1,0,45.0,1,1,5.11118445372147,0,5,3,0,3
858,1,1,1,51.0,0,0,3.3160025355989236,0,4,1,1,3
859,1,3,0,24.0,0,3,3.0085645861193133,1,5,4,0,2
860,0,3,1,29.69911764705882,0,0,2.1076888046179385,1,4,1,1,2
861,0,3,1,41.0,2,0,2.7152442616824506,0,4,3,0,3
862,0,2,1,21.0,1,0,2.5257286443082556,0,4,2,0,2
863,1,1,0,48.0,0,0,3.2932111997353943,0,5,1,1,3
864,0,3,0,29.69911764705882,8,2,4.256321678298823,0,1,11,0,2
865,0,2,1,24.0,0,0,2.6390573296152584,0,4,1,1,2
866,1,2,0,42.0,0,0,2.6390573296152584,0,5,1,1,3
867,1,2,0,27.0,1,0,2.698558631668595,1,1,2,0,2
868,0,1,1,31.0,0,0,3.941500250945973,0,4,1,1,2
869,0,3,1,29.69911764705882,0,0,2.3513752571634776,0,4,1,1,2
870,1,3,1,4.0,1,1,2.495953738718064,0,0,3,0,0
871,0,3,1,26.0,0,0,2.1855792552411137,0,4,1,1,2
872,1,1,0,47.0,1,1,3.9806942251907276,0,5,3,0,3
873,0,1,1,33.0,0,0,1.791759469228055,0,4,1,1,2
874,0,3,1,47.0,0,0,2.302585092994046,0,4,1,1,3
875,1,2,0,28.0,1,0,3.2188758248682006,1,5,2,0,2
876,1,3,0,15.0,0,0,2.1071782966514356,1,1,1,1,1
877,0,3,1,20.0,0,0,2.3837779082709782,0,4,1,1,2
878,0,3,1,19.0,0,0,2.1855792552411137,0,4,1,1,2
879,0,3,1,29.69911764705882,0,0,2.1855792552411137,0,4,1,1,2
880,1,1,0,56.0,0,1,4.432699549165613,1,5,2,0,3
881,1,2,0,25.0,0,1,3.295836866004329,0,5,2,0,2
882,0,3,1,33.0,0,0,2.1855792552411137,0,4,1,1,2
883,0,3,0,22.0,0,0,2.4437981558973862,0,1,1,1,2
884,0,2,1,28.0,0,0,2.4423470353692043,0,4,1,1,2
885,0,3,1,25.0,0,0,2.0856720914304723,0,4,1,1,2
886,0,3,0,39.0,0,5,3.405355391810819,2,5,6,0,3
887,0,2,1,27.0,0,0,2.6390573296152584,0,7,1,1,2
888,1,1,0,19.0,0,0,3.4339872044851463,0,1,1,1,2
889,0,3,0,29.69911764705882,1,2,3.196630215920881,0,1,4,0,2
890,1,1,1,26.0,0,0,3.4339872044851463,1,4,1,1,2
891,0,3,1,32.0,0,0,2.169053700369523,2,4,1,1,2
